player_id,sim_time_min,heart_rate,accel_value,impact_event,major_event,tier,network_delay_ms,edge_latency_ms
4,19.88,65,1.21,False,False,2,135.81,2735.62
5,19.88,88,1.93,False,False,2,93.71,2640.92
6,19.88,83,1.36,False,False,2,100.61,2539.51
7,19.88,69,0.69,False,False,2,118.26,2420.16
8,19.88,67,1.9,False,False,2,148.82,2270.29
9,19.88,66,1.02,False,False,2,31.02,2238.14
10,19.88,88,1.19,False,False,2,133.73,2101.73
11,19.88,74,1.17,False,False,2,53.65,2047.47
12,19.88,90,0.79,False,False,2,142.88,1903.98
13,19.88,78,1.18,False,False,2,78.14,1825.16
14,19.88,87,1.56,False,False,2,91.49,1732.41
15,19.88,81,0.85,False,False,2,82.02,1649.44
16,19.88,91,1.23,False,False,2,81.72,1565.19
17,19.88,79,0.98,False,False,2,81.69,1482.87
18,19.88,96,1.96,False,False,2,107.4,1374.92
19,19.88,96,1.54,False,False,2,90.23,1283.15
20,19.88,66,0.95,False,False,2,63.73,1218.76
21,19.88,80,1.29,False,False,2,114.78,1103.12
22,19.88,61,1.11,False,False,2,49.87,1051.22
1,20.25,97,1.58,False,False,2,49.07,0.01
2,20.25,108,1.59,False,False,2,98.24,2684.77
3,20.25,80,1.81,False,False,2,56.87,2627.08
4,20.25,66,1.85,False,False,2,47.86,2576.84
5,20.25,90,1.52,False,False,2,75.44,2500.44
6,20.25,85,1.08,False,False,2,111.36,2388.14
7,20.25,70,1.09,False,False,2,48.25,2338.49
8,20.25,67,1.29,False,False,2,61.81,2275.72
9,20.25,67,1.68,False,False,2,126.15,2148.43
10,20.25,89,0.91,False,False,2,81.64,2065.92
11,20.25,74,1.97,False,False,2,54.95,2010.23
12,20.25,88,0.78,False,False,2,43.29,1966.33
13,20.25,75,1.55,False,False,2,67.13,1898.28
14,20.25,84,1.62,False,False,2,82.81,1814.58
15,20.25,79,0.94,False,False,2,94.54,1719.19
16,20.25,94,1.21,False,False,2,117.63,1600.31
17,20.25,80,1.41,False,False,2,78.39,1521.02
18,20.25,97,0.81,False,False,2,87.44,1432.67
19,20.25,97,1.92,False,False,2,92.85,1339.24
20,20.25,63,1.36,False,False,2,113.9,1224.76
21,20.25,83,0.85,False,False,2,43.23,1179.97
22,20.25,63,1.38,False,False,2,70.03,1109.1
1,20.62,95,1.33,False,False,2,107.79,0.01
2,20.62,110,0.57,False,False,2,29.8,2755.58
3,20.62,77,0.75,False,False,2,105.35,2649.66
4,20.62,68,1.51,False,False,2,110.34,2538.45
5,20.62,88,0.64,False,False,2,46.72,2491.06
7,20.62,72,1.27,False,False,2,133.92,2355.48
8,20.62,65,0.92,False,False,2,59.38,2295.06
9,20.62,68,1.19,False,False,2,80.79,2213.56
10,20.62,88,1.71,False,False,2,68.33,2143.89
11,20.62,77,0.83,False,False,2,29.57,2112.81
12,20.62,85,1.44,False,False,2,70.26,2037.93
13,20.62,75,0.82,False,False,2,142.61,1894.34
14,20.62,82,1.3,False,False,2,64.64,1828.79
15,20.62,82,1.08,False,False,2,112.75,1715.11
16,20.62,96,1.8,False,False,2,36.66,1677.91
17,20.62,82,1.84,False,False,2,64.32,1612.66
18,20.62,98,0.84,False,False,2,62.17,1549.41
19,20.62,100,1.12,False,False,2,130.6,1417.72
20,20.62,66,1.49,False,False,2,54.02,1362.88
21,20.62,84,0.7,False,False,2,116.73,1243.74
22,20.62,63,1.87,False,False,2,140.25,1102.94
1,21.0,96,1.37,False,False,2,101.28,0.02
2,21.0,110,0.9,False,False,2,69.14,2768.84
3,21.0,74,0.52,False,False,2,54.57,2713.06
4,21.0,69,0.72,False,False,2,93.8,2618.07
5,21.0,89,0.65,False,False,2,42.86,2571.6
6,21.0,87,0.66,False,False,2,103.03,2467.78
7,21.0,75,0.95,False,False,2,34.18,2432.37
8,21.0,62,1.75,False,False,2,84.22,2345.76
9,21.0,71,1.46,False,False,2,127.39,2217.77
10,21.0,87,0.57,False,False,2,88.57,2128.25
11,21.0,79,0.62,False,False,2,24.42,2103.07
12,21.0,84,0.58,False,False,2,145.22,1957.1
13,21.0,77,1.49,False,False,2,149.67,1804.47
14,21.0,84,1.17,False,False,2,68.44,1735.29
15,21.0,81,0.71,False,False,2,47.8,1686.51
16,21.0,93,1.54,False,False,2,73.52,1612.07
17,21.0,84,1.0,False,False,2,142.12,1469.26
18,21.0,96,1.02,False,False,2,102.05,1366.53
19,21.0,101,0.59,False,False,2,44.74,1321.07
20,21.0,68,1.11,False,False,2,52.5,1267.48
21,21.0,85,1.42,False,False,2,88.66,1178.21
22,21.0,60,1.9,False,False,2,79.73,1097.7
1,21.38,97,0.72,False,False,2,96.11,0.02
2,21.38,113,1.36,False,False,2,95.93,2816.41
3,21.38,73,0.68,False,False,2,51.47,2763.96
4,21.38,70,1.58,False,False,2,36.93,2726.06
5,21.38,89,1.23,False,False,2,89.81,2635.57
6,21.38,86,1.68,False,False,2,20.69,2614.15
7,21.38,77,1.94,False,False,2,136.37,2477.28
8,21.38,63,1.92,False,False,2,98.34,2377.85
9,21.38,71,0.64,False,False,2,99.79,2277.23
11,21.38,79,1.38,False,False,2,95.68,2180.84
12,21.38,85,1.03,False,False,2,137.76,2040.91
13,21.38,75,0.67,False,False,2,147.13,1892.97
14,21.38,87,1.59,False,False,2,34.0,1857.41
15,21.38,81,1.53,False,False,2,141.93,1714.02
16,21.38,92,1.72,False,False,2,55.04,1658.32
17,21.38,81,1.71,False,False,2,80.9,1576.87
18,21.38,99,0.74,False,False,2,137.71,1438.36
19,21.38,98,1.55,False,False,2,145.1,1292.7
20,21.38,69,1.65,False,False,2,29.22,1262.92
21,21.38,83,1.63,False,False,2,66.07,1195.58
22,21.38,60,1.12,False,False,2,143.29,1051.29
1,21.75,98,1.94,False,False,2,49.94,0.01
2,21.75,113,1.67,False,False,2,139.17,1866.83
3,21.75,75,0.62,False,False,2,31.56,1834.57
4,21.75,72,1.31,False,False,2,118.45,1715.17
5,21.75,89,1.9,False,False,2,113.06,1601.67
6,21.75,87,1.2,False,False,2,118.59,1482.53
7,21.75,80,1.53,False,False,2,148.49,1333.38
8,21.75,66,1.97,False,False,2,137.8,1194.66
9,21.75,74,1.6,False,False,2,126.38,1067.78
10,21.75,88,0.87,False,False,2,59.24,1008.12
11,21.75,81,1.41,False,False,2,103.02,902.92
12,21.75,83,1.29,False,False,2,83.83,817.49
13,21.75,73,0.83,False,False,2,96.85,719.8
14,21.75,87,0.76,False,False,2,42.75,676.24
15,21.75,78,1.97,False,False,2,84.73,591.24
16,21.75,94,1.38,False,False,2,125.75,465.09
17,21.75,78,0.7,False,False,2,97.58,366.86
18,21.75,98,1.13,False,False,2,66.43,299.75
19,21.75,95,1.54,False,False,2,94.83,204.34
20,21.75,66,1.89,False,False,2,99.71,103.06
21,21.75,80,1.23,False,False,2,102.16,0.01
22,21.75,61,1.47,False,False,2,145.72,1960.54
1,22.12,101,1.58,False,False,2,86.27,873.26
2,22.12,110,1.13,False,False,2,117.66,754.76
3,22.12,72,1.28,False,False,2,27.09,726.92
4,22.12,70,1.46,False,False,2,89.45,636.87
5,22.12,92,1.49,False,False,2,62.77,573.31
6,22.12,89,0.93,False,False,2,131.12,441.25
7,22.12,77,1.99,False,False,2,48.35,392.43
8,22.12,68,1.1,False,False,2,33.85,357.09
9,22.12,74,1.59,False,False,2,131.08,225.13
10,22.12,85,0.69,False,False,2,90.56,132.02
11,22.12,80,0.69,False,False,2,130.1,0.01
12,22.12,82,1.43,False,False,2,81.89,1929.1
13,22.12,73,1.54,False,False,2,103.02,1823.44
14,22.12,86,0.8,False,False,2,123.63,1699.32
15,22.12,78,1.96,False,False,2,114.8,1583.79
16,22.12,94,1.01,False,False,2,39.46,1541.95
17,22.12,77,0.9,False,False,2,60.04,1481.45
18,22.12,101,1.4,False,False,2,50.25,1429.74
19,22.12,95,1.56,False,False,2,39.12,1388.59
20,22.12,65,1.92,False,False,2,55.56,1332.28
21,22.12,82,0.97,False,False,2,92.11,1239.17
22,22.12,60,0.96,False,False,2,46.37,1192.2
1,22.5,98,1.65,False,False,2,86.46,103.61
2,22.5,112,2.0,False,False,2,103.02,0.01
3,22.5,71,1.89,False,False,2,71.25,2368.19
4,22.5,68,1.4,False,False,2,146.93,2220.5
6,22.5,89,1.34,False,False,2,24.89,2194.64
7,22.5,76,1.08,False,False,2,131.17,2063.0
8,22.5,67,1.25,False,False,2,85.46,1976.35
9,22.5,77,0.55,False,False,2,137.25,1838.4
10,22.5,82,0.99,False,False,2,27.2,1810.31
11,22.5,82,1.79,False,False,2,85.8,1723.94
12,22.5,85,1.96,False,False,2,45.59,1677.68
13,22.5,74,1.85,False,False,2,96.99,1579.49
14,22.5,85,1.9,False,False,2,58.58,1519.62
15,22.5,79,1.8,False,False,2,34.02,1484.87
16,22.5,96,0.53,False,False,2,77.11,1406.61
17,22.5,77,0.65,False,False,2,122.26,1283.58
18,22.5,101,1.49,False,False,2,27.41,1255.01
19,22.5,94,0.55,False,False,2,74.44,1179.52
21,22.5,79,1.01,False,False,2,60.74,1115.61
22,22.5,62,0.88,False,False,2,26.9,1088.25
1,22.88,99,1.84,False,False,2,87.21,0.01
2,22.88,112,1.02,False,False,2,132.92,2859.1
3,22.88,74,1.76,False,False,2,64.54,2793.87
4,22.88,65,1.4,False,False,2,124.59,2668.25
5,22.88,88,1.12,False,False,2,84.38,2582.77
6,22.88,91,0.75,False,False,2,78.97,2502.42
7,22.88,77,1.19,False,False,2,91.42,2409.41
8,22.88,68,1.4,False,False,2,67.47,2341.39
9,22.88,74,1.66,False,False,2,35.56,2304.92
10,22.88,81,1.1,False,False,2,48.15,2256.03
11,22.88,84,1.76,False,False,2,125.03,2130.41
12,22.88,83,1.19,False,False,2,65.98,2063.91
13,22.88,73,1.04,False,False,2,86.72,1976.43
14,22.88,82,1.85,False,False,2,88.18,1886.87
15,22.88,77,1.48,False,False,2,23.69,1862.49
16,22.88,96,1.97,False,False,2,143.17,1718.67
17,22.88,77,1.08,False,False,2,51.8,1665.96
18,22.88,98,0.57,False,False,2,130.26,1534.59
19,22.88,95,1.03,False,False,2,147.13,1387.01
20,22.88,67,0.74,False,False,2,50.33,1336.15
21,22.88,82,1.35,False,False,2,109.14,1226.01
22,22.88,60,0.94,False,False,2,83.06,1141.87
1,23.25,99,0.67,False,False,2,140.53,0.01
2,23.25,110,1.71,False,False,2,149.33,2967.81
3,23.25,73,1.88,False,False,2,97.72,2869.5
4,23.25,63,1.69,False,False,2,75.54,2793.31
5,23.25,86,0.52,False,False,2,146.95,2645.63
6,23.25,90,1.38,False,False,2,104.28,2540.55
7,23.25,77,0.69,False,False,2,127.59,2411.96
8,23.25,69,1.77,False,False,2,109.03,2302.29
9,23.25,73,1.63,False,False,2,27.52,2273.98
10,23.25,78,1.04,False,False,2,120.39,2153.06
11,23.25,83,1.57,False,False,2,68.96,2083.31
12,23.25,80,1.6,False,False,2,58.63,2023.92
13,23.25,70,1.16,False,False,2,136.53,1886.57
14,23.25,83,0.51,False,False,2,28.94,1856.67
15,23.25,79,1.32,False,False,2,36.19,1818.07
16,23.25,98,1.57,False,False,2,21.6,1794.91
17,23.25,80,0.62,False,False,2,104.07,1690.01
18,23.25,100,1.37,False,False,2,103.89,1585.18
19,23.25,92,1.11,False,False,2,142.7,1441.64
20,23.25,65,0.51,False,False,2,137.58,1303.62
21,23.25,81,0.7,False,False,2,30.35,1272.71
22,23.25,61,1.7,False,False,2,123.88,1148.24
1,23.62,99,1.8,False,False,2,146.86,0.01
2,23.62,107,1.56,False,False,2,148.32,2547.21
3,23.62,72,0.71,False,False,2,100.96,2445.56
4,23.62,62,1.23,False,False,2,77.7,2367.0
5,23.62,84,1.64,False,False,2,20.35,2345.9
6,23.62,89,0.55,False,False,2,42.99,2301.2
7,23.62,78,0.73,False,False,2,100.96,2199.79
8,23.62,70,1.19,False,False,2,54.58,2144.47
9,23.62,72,1.73,False,False,2,84.59,2059.36
10,23.62,81,1.85,False,False,2,34.87,2020.87
11,23.62,86,1.0,False,False,2,43.75,1975.64
12,23.62,83,0.82,False,False,2,23.76,1950.86
13,23.62,69,1.13,False,False,2,116.98,1833.08
14,23.62,83,1.33,False,False,2,28.37,1803.91
15,23.62,78,1.35,False,False,2,49.68,1753.56
16,23.62,95,0.72,False,False,2,142.3,1610.11
17,23.62,81,0.67,False,False,2,112.88,1496.76
18,23.62,100,0.65,False,False,2,86.9,1409.02
19,23.62,92,1.58,False,False,2,64.13,1343.72
20,23.62,66,1.19,False,False,2,132.42,1210.5
21,23.62,82,1.12,False,False,2,65.96,1144.07
22,23.62,63,1.4,False,False,2,82.45,1060.73
1,24.0,102,1.21,False,False,2,59.74,0.02
2,24.0,105,1.66,False,False,2,61.1,2900.41
3,24.0,71,0.6,False,False,2,83.44,2816.52
4,24.0,65,1.16,False,False,2,72.64,2743.17
5,24.0,82,1.14,False,False,2,84.91,2657.63
6,24.0,91,1.83,False,False,2,129.99,2526.63
7,24.0,79,1.33,False,False,2,115.17,2410.51
8,24.0,69,1.51,False,False,2,102.11,2307.45
9,24.0,75,1.98,False,False,2,106.83,2200.01
10,24.0,82,1.17,False,False,2,29.75,2169.95
11,24.0,84,1.62,False,False,2,119.16,2050.39
12,24.0,85,0.52,False,False,2,33.99,2015.65
13,24.0,71,0.52,False,False,2,110.57,1904.56
14,24.0,83,1.06,False,False,2,131.74,1772.38
15,24.0,76,1.39,False,False,2,22.97,1748.78
16,24.0,95,1.95,False,False,2,111.69,1636.31
17,24.0,79,1.41,False,False,2,106.91,1529.05
18,24.0,103,1.2,False,False,2,110.91,1417.49
19,24.0,94,1.94,False,False,2,69.09,1347.87
20,24.0,69,1.88,False,False,2,110.42,1235.1
21,24.0,79,0.5,False,False,2,99.73,1134.3
22,24.0,64,1.85,False,False,2,70.97,1061.29
1,24.38,99,0.99,False,False,2,58.98,0.01
2,24.38,102,1.74,False,False,2,51.86,2924.33
3,24.38,70,1.44,False,False,2,106.63,2817.06
4,24.38,63,1.98,False,False,2,105.9,2710.7
5,24.38,81,1.73,False,False,2,32.95,2676.55
6,24.38,89,1.22,False,False,2,80.54,2595.28
7,24.38,76,1.91,False,False,2,62.97,2531.46
8,24.38,68,0.54,False,False,2,64.88,2464.0
9,24.38,77,1.58,False,False,2,125.08,2337.76
10,24.38,82,0.6,False,False,2,121.91,2214.22
11,24.38,85,0.54,False,False,2,78.62,2134.66
12,24.38,87,1.53,False,False,2,60.3,2073.57
13,24.38,74,1.88,False,False,2,88.05,1984.78
14,24.38,81,0.51,False,False,2,91.58,1891.77
15,24.38,73,0.61,False,False,2,101.8,1789.28
16,24.38,98,0.88,False,False,2,138.76,1649.68
17,24.38,78,0.76,False,False,2,100.01,1549.15
18,24.38,104,1.58,False,False,2,63.73,1484.86
19,24.38,97,1.93,False,False,2,133.74,1350.05
20,24.38,72,0.84,False,False,2,54.72,1294.43
21,24.38,79,1.65,False,False,2,47.35,1246.05
22,24.38,61,1.91,False,False,2,117.09,1128.23
1,24.75,102,0.59,False,False,2,127.43,0.01
2,24.75,99,1.24,False,False,2,71.34,1932.84
3,24.75,73,1.45,False,False,2,93.39,1838.24
4,24.75,64,1.53,False,False,2,130.88,1706.84
5,24.75,83,1.52,False,False,2,93.38,1612.8
6,24.75,91,1.05,False,False,2,106.81,1505.19
7,24.75,79,1.08,False,False,2,34.05,1470.06
8,24.75,71,1.21,False,False,2,112.5,1356.1
9,24.75,75,1.8,False,False,2,141.08,1214.49
10,24.75,82,1.47,False,False,2,79.22,1134.5
11,24.75,82,1.95,False,False,2,37.04,1096.92
12,24.75,84,0.53,False,False,2,132.36,963.84
13,24.75,73,0.66,False,False,2,136.54,826.29
14,24.75,81,0.84,False,False,2,131.29,692.3
15,24.75,70,1.41,False,False,2,110.44,580.85
16,24.75,101,0.51,False,False,2,29.24,551.04
17,24.75,76,1.89,False,False,2,85.32,465.19
18,24.75,107,0.62,False,False,2,109.37,355.28
19,24.75,97,1.17,False,False,2,99.32,254.66
20,24.75,74,1.2,False,False,2,103.48,150.33
21,24.75,81,0.62,False,False,2,149.5,0.01
22,24.75,60,1.05,False,False,2,20.05,2086.71
1,25.12,104,1.17,False,False,2,98.94,986.29
2,25.12,97,0.63,False,False,2,138.1,846.8
3,25.12,74,1.25,False,False,2,66.98,779.28
4,25.12,62,1.43,False,False,2,83.65,694.19
5,25.12,82,1.94,False,False,2,45.14,648.22
6,25.12,91,0.97,False,False,2,85.73,561.44
7,25.12,79,1.42,False,False,2,115.59,445.08
8,25.12,74,1.2,False,False,2,101.37,342.95
9,25.12,77,0.61,False,False,2,111.94,229.56
10,25.12,84,1.37,False,False,2,84.59,144.26
11,25.12,85,1.82,False,False,2,143.41,0.01
12,25.12,83,1.26,False,False,2,129.11,2013.77
13,25.12,71,1.68,False,False,2,105.63,1907.15
14,25.12,80,0.84,False,False,2,52.95,1853.12
15,25.12,68,1.65,False,False,2,78.86,1773.51
16,25.12,100,1.16,False,False,2,120.61,1652.23
17,25.12,76,1.32,False,False,2,35.41,1614.4
18,25.12,106,1.89,False,False,2,96.8,1515.31
19,25.12,97,0.59,False,False,2,113.93,1400.7
20,25.12,74,0.94,False,False,2,111.27,1288.23
21,25.12,78,0.62,False,False,2,100.74,1187.03
22,25.12,60,1.46,False,False,2,141.77,1043.61
1,25.5,107,1.91,False,False,2,41.4,0.01
2,25.5,95,1.68,False,False,2,107.91,2706.09
3,25.5,72,1.33,False,False,2,93.73,2611.55
4,25.5,61,1.91,False,False,2,135.32,2474.35
5,25.5,79,1.62,False,False,2,37.08,2434.7
6,25.5,90,1.75,False,False,2,112.98,2320.73
7,25.5,80,1.96,False,False,2,24.19,2295.68
8,25.5,72,1.52,False,False,2,31.05,2264.02
9,25.5,75,0.89,False,False,2,126.3,2137.14
10,25.5,87,1.8,False,False,2,41.06,2095.58
11,25.5,84,1.37,False,False,2,73.79,2021.29
12,25.5,86,1.24,False,False,2,106.86,1913.58
13,25.5,68,1.3,False,False,2,56.18,1856.37
14,25.5,82,1.42,False,False,2,107.1,1748.61
15,25.5,69,1.09,False,False,2,135.03,1612.94
16,25.5,102,1.96,False,False,2,142.42,1469.6
17,25.5,75,0.66,False,False,2,114.78,1354.19
18,25.5,105,1.54,False,False,2,21.65,1332.05
19,25.5,96,0.77,False,False,2,28.38,1303.3
20,25.5,71,1.49,False,False,2,66.92,1235.8
21,25.5,76,1.81,False,False,2,64.93,1170.19
22,25.5,62,1.72,False,False,2,21.55,1147.6
1,25.88,104,1.84,False,False,2,146.6,0.01
2,25.88,93,1.06,False,False,2,146.47,2836.11
3,25.88,71,1.34,False,False,2,99.49,2735.32
4,25.88,62,1.74,False,False,2,33.22,2700.56
5,25.88,80,1.41,False,False,2,56.23,2643.6
6,25.88,88,1.68,False,False,2,144.7,2497.99
7,25.88,79,0.74,False,False,2,42.73,2454.48
8,25.88,75,0.95,False,False,2,138.29,2315.15
9,25.88,78,1.86,False,False,2,132.13,2182.36
10,25.88,88,1.86,False,False,2,45.5,2136.1
11,25.88,87,1.45,False,False,2,147.03,1987.95
12,25.88,85,0.91,False,False,2,81.8,1905.23
13,25.88,70,1.17,False,False,2,146.41,1758.12
14,25.88,80,1.4,False,False,2,108.28,1649.06
15,25.88,67,0.85,False,False,2,89.04,1559.03
16,25.88,105,0.53,False,False,2,31.56,1527.08
17,25.88,74,0.67,False,False,2,48.54,1477.7
18,25.88,103,0.68,False,False,2,130.95,1346.13
19,25.88,99,1.8,False,False,2,46.38,1298.67
20,25.88,74,1.41,False,False,2,79.75,1217.96
21,25.88,73,0.81,False,False,2,47.19,1169.82
22,25.88,61,0.87,False,False,2,116.12,1053.12
1,26.25,106,1.23,False,False,2,52.07,0.01
2,26.25,92,1.95,False,False,2,74.44,2491.34
3,26.25,68,1.7,False,False,2,100.75,2390.03
4,26.25,60,0.83,False,False,2,31.05,2358.31
5,26.25,83,0.8,False,False,2,115.78,2241.48
6,26.25,91,1.71,False,False,2,66.08,2174.06
7,26.25,82,0.65,False,False,2,69.59,2104.01
8,26.25,73,0.72,False,False,2,20.83,2082.37
9,26.25,77,1.09,False,False,2,106.38,1975.35
10,26.25,90,0.7,False,False,2,23.67,1951.19
11,26.25,86,1.86,False,False,2,22.66,1927.75
12,26.25,82,1.03,False,False,2,76.33,1850.69
13,26.25,72,1.39,False,False,2,111.52,1738.72
15,26.25,65,0.76,False,False,2,101.22,1636.1
16,26.25,102,0.88,False,False,2,54.17,1580.86
17,26.25,77,1.25,False,False,2,48.92,1531.21
18,26.25,103,1.7,False,False,2,114.01,1415.76
19,26.25,98,1.64,False,False,2,85.79,1329.19
20,26.25,74,0.65,False,False,2,128.52,1199.68
21,26.25,72,0.59,False,False,2,43.21,1155.64
22,26.25,60,1.66,False,False,2,70.12,1084.93
1,26.62,106,1.27,False,False,2,83.95,0.01
2,26.62,93,1.9,False,False,2,125.92,2754.08
3,26.62,70,0.99,False,False,2,25.12,2727.94
4,26.62,60,1.31,False,False,2,144.01,2583.09
5,26.62,84,0.95,False,False,2,54.0,2528.21
6,26.62,92,1.51,False,False,2,117.65,2410.02
7,26.62,85,1.56,False,False,2,96.09,2313.43
8,26.62,71,0.51,False,False,2,144.14,2168.5
9,26.62,79,0.55,False,False,2,26.54,2141.12
10,26.62,92,1.21,False,False,2,75.74,2064.46
11,26.62,88,0.99,False,False,2,73.35,1990.36
12,26.62,83,1.02,False,False,2,24.98,1964.49
13,26.62,71,1.09,False,False,2,120.93,1842.64
14,26.62,74,0.54,False,False,2,67.94,1774.03
15,26.62,67,0.73,False,False,2,72.45,1700.46
16,26.62,100,1.78,False,False,2,115.3,1584.13
17,26.62,78,0.99,False,False,2,71.97,1511.46
18,26.62,105,1.06,False,False,2,26.3,1482.75
19,26.62,95,1.15,False,False,2,107.51,1374.28
20,26.62,77,1.74,False,False,2,124.94,1248.69
21,26.62,69,0.87,False,False,2,82.71,1165.28
22,26.62,60,0.66,False,False,2,136.23,1027.23
1,27.0,104,1.33,False,False,2,25.69,0.01
2,27.0,91,1.32,False,False,2,95.92,2757.01
3,27.0,72,0.81,False,False,2,136.62,2619.23
4,27.0,60,1.87,False,False,2,20.44,2597.85
5,27.0,81,1.02,False,False,2,123.65,2473.33
6,27.0,95,1.75,False,False,2,92.69,2379.77
7,27.0,87,1.89,False,False,2,106.57,2272.25
8,27.0,69,0.86,False,False,2,35.22,2234.54
9,27.0,77,1.5,False,False,2,73.76,2160.21
10,27.0,93,1.17,False,False,2,74.01,2085.38
11,27.0,86,1.23,False,False,2,56.15,2026.97
12,27.0,85,1.65,False,False,2,103.78,1922.48
13,27.0,69,1.99,False,False,2,113.29,1808.47
14,27.0,77,1.89,False,False,2,25.07,1781.97
15,27.0,64,0.66,False,False,2,113.66,1667.25
16,27.0,103,1.61,False,False,2,32.96,1633.68
17,27.0,77,1.18,False,False,2,122.96,1509.93
18,27.0,105,1.2,False,False,2,95.81,1413.31
19,27.0,92,1.11,False,False,2,146.12,1265.76
20,27.0,76,1.14,False,False,2,57.03,1206.49
21,27.0,68,1.93,False,False,2,73.43,1131.75
22,27.0,63,1.86,False,False,2,51.12,1079.96
1,27.38,103,1.47,False,False,2,78.35,0.01
2,27.38,90,0.52,False,False,2,114.41,2913.87
3,27.38,71,1.34,False,False,2,129.68,2783.61
4,27.38,60,1.35,False,False,2,31.99,2749.66
5,27.38,84,1.88,False,False,2,123.25,2625.4
6,27.38,95,1.41,False,False,2,146.61,2477.85
7,27.38,90,0.81,False,False,2,20.81,2455.97
8,27.38,69,1.81,False,False,2,116.05,2339.19
9,27.38,78,1.62,False,False,2,26.23,2312.25
10,27.38,93,1.82,False,False,2,120.76,2190.89
11,27.38,84,1.0,False,False,2,120.83,2069.26
12,27.38,85,1.89,False,False,2,100.01,1968.52
13,27.38,70,1.49,False,False,2,49.63,1914.5
14,27.38,78,1.92,False,False,2,123.82,1788.59
15,27.38,65,1.02,False,False,2,137.96,1649.67
16,27.38,103,1.39,False,False,2,63.6,1585.3
17,27.38,74,0.91,False,False,2,90.39,1494.05
18,27.38,106,1.93,False,False,2,44.73,1446.96
19,27.38,95,1.15,False,False,2,53.14,1393.21
20,27.38,78,0.71,False,False,2,138.46,1254.34
21,27.38,68,1.84,False,False,2,68.17,1185.53
22,27.38,63,0.66,False,False,2,69.97,1114.65
1,27.75,102,1.94,False,False,2,113.18,0.01
2,27.75,91,1.12,False,False,2,123.57,1900.87
3,27.75,73,1.4,False,False,2,96.44,1803.6
4,27.75,60,1.5,False,False,2,119.69,1682.51
5,27.75,85,1.52,False,False,2,128.88,1552.95
6,27.75,93,1.31,False,False,2,76.74,1475.15
7,27.75,87,1.33,False,False,2,120.35,1353.56
8,27.75,70,0.69,False,False,2,89.32,1262.94
9,27.75,76,0.54,False,False,2,86.51,1175.26
10,27.75,92,1.03,False,False,2,27.09,1147.03
11,27.75,87,1.01,False,False,2,43.92,1101.68
12,27.75,88,0.86,False,False,2,136.68,963.91
13,27.75,69,0.63,False,False,2,94.37,868.8
14,27.75,77,1.49,False,False,2,51.3,816.69
15,27.75,66,0.87,False,False,2,132.24,683.7
16,27.75,106,1.44,False,False,2,121.16,561.6
17,27.75,74,1.5,False,False,2,91.74,468.79
18,27.75,103,1.1,False,False,2,73.97,393.22
19,27.75,93,0.53,False,False,2,68.18,324.14
20,27.75,77,0.77,False,False,2,86.8,235.12
21,27.75,65,1.9,False,False,2,101.12,132.55
22,27.75,66,1.73,False,False,2,131.47,0.01
1,28.12,104,0.9,False,False,2,23.12,1014.02
2,28.12,90,0.86,False,False,2,133.86,878.72
3,28.12,72,1.72,False,False,2,137.06,740.68
4,28.12,60,1.68,False,False,2,140.79,599.33
5,28.12,87,0.6,False,False,2,71.65,526.79
6,28.12,93,0.64,False,False,2,127.58,398.51
7,28.12,84,1.91,False,False,2,123.71,274.16
8,28.12,67,1.74,False,False,2,92.89,180.08
9,28.12,77,1.92,False,False,2,22.21,155.43
10,28.12,91,1.5,False,False,2,106.99,47.67
11,28.12,89,1.35,False,False,2,46.92,0.02
12,28.12,86,1.34,False,False,2,115.98,2158.7
13,28.12,69,0.91,False,False,2,144.64,2013.29
14,28.12,75,1.71,False,False,2,130.87,1882.03
15,28.12,66,1.83,False,False,2,128.99,1752.11
16,28.12,108,0.54,False,False,2,108.89,1640.14
17,28.12,74,0.93,False,False,2,128.34,1511.01
18,28.12,104,0.84,False,False,2,76.74,1433.55
19,28.12,92,0.83,False,False,2,82.92,1348.72
20,28.12,78,1.29,False,False,2,110.63,1237.78
21,28.12,63,1.62,False,False,2,44.6,1192.54
22,28.12,63,1.05,False,False,2,104.23,1087.68
1,28.5,104,1.59,False,False,2,86.85,0.01
2,28.5,90,0.83,False,False,2,106.68,2460.44
3,28.5,72,1.73,False,False,2,80.98,2378.5
4,28.5,60,1.87,False,False,2,21.49,2355.42
5,28.5,89,1.84,False,False,2,43.54,2311.37
6,28.5,95,0.61,False,False,2,29.68,2280.92
7,28.5,85,0.53,False,False,2,25.49,2253.41
8,28.5,70,1.13,False,False,2,78.5,2173.81
9,28.5,75,1.11,False,False,2,47.9,2125.3
10,28.5,92,0.54,False,False,2,98.13,2026.34
11,28.5,91,0.62,False,False,2,65.14,1960.46
12,28.5,85,1.82,False,False,2,104.39,1855.66
13,28.5,72,1.09,False,False,2,132.46,1722.27
14,28.5,72,1.55,False,False,2,49.12,1671.81
15,28.5,63,0.52,False,False,2,46.38,1624.46
16,28.5,108,1.23,False,False,2,56.35,1567.39
17,28.5,76,1.17,False,False,2,125.23,1441.16
18,28.5,106,0.92,False,False,2,71.85,1368.61
19,28.5,94,0.95,False,False,2,64.7,1302.55
20,28.5,79,0.83,False,False,2,67.44,1234.46
21,28.5,62,1.25,False,False,2,91.73,1142.11
